DATE_OF_SCORE	PROPERTY_TYPE	CONTENTDATA_PROPERTY_TYPE_ID	APS_RAW_SCORE	PROPERTY_NAME
2024-04-06	STATION	102-7356	0.07976020861	REDWHITEANDBLUESUMMER
2024-04-06	STATION	101-3986	0.07964639523	KSKSFM
2024-04-06	STATION	101-3835	0.07930699912	KMGAFM
2024-04-06	STATION	101-4160	0.07930359153	WKKOFM
2024-04-06	STATION	101-2511	0.07911821821	WKXCFM
2024-04-06	STATION	102-7331	0.07911549213	POPONEHITWONDERS
2024-04-06	STATION	102-7656	0.07901326409	ABOYBANDCHRISTMAS
2024-04-06	STATION	102-7695	0.07876927956	MACRADIOWITHPARKERMCCOLLUM
2024-04-06	STATION	102-7222	0.07845169013	LYNYRDSKYNYRDRADIO
2024-04-06	STATION	102-7368	0.07841148026	SOFIACARSONSLOVELIST
2024-04-06	STATION	102-7009	0.07832628982	DEMILOVATORADIO
2024-04-06	STATION	101-3503	0.07831129629	KWBPFM
2024-04-06	STATION	101-4033	0.07822542427	WIOVFM
2024-04-06	STATION	101-4278	0.07794054687	WRHLAM
2024-04-06	STATION	101-3768	0.07790783364	WJMOAM
2024-04-06	STATION	101-2322	0.07786353446	KLUPAM
2024-04-06	STATION	101-2076	0.07768497457	KIBZFM
2024-04-06	STATION	101-2121	0.07743212792	KLAKFM
2024-04-06	STATION	101-3623	0.07706205777	WECLFM
2024-04-06	STATION	101-4130	0.07693938237	KENZFM
2024-04-06	STATION	102-7014	0.07671584027	BTSRADIO
2024-04-06	STATION	101-3653	0.07663950874	WIRXFM
2024-04-06	STATION	101-2103	0.07643504908	WXLCFM
2024-04-06	STATION	102-7374	0.07643164142	CONSCIOUSHIPHOP
2024-04-06	STATION	101-3393	0.07640097245	JEMPRADIO
2024-04-06	STATION	101-3839	0.07635122054	KTBLAM
2024-04-06	STATION	101-2109	0.07620060166	KLLYFM
2024-04-06	STATION	101-4915	0.076077244	KXOLFM
2024-04-06	STATION	102-7459	0.07580326693	SALSARENGUE
2024-04-06	STATION	101-3443	0.07562538601	BigShowNetwork
2024-04-06	STATION	102-7548	0.07558449382	HALFTIMERADIO
2024-04-06	STATION	101-3990	0.07547953713	WKLQFM
2024-04-06	STATION	102-7167	0.07500109724	DANSHAYRADIO
2024-04-06	STATION	101-4212	0.07486001851	WPICAM
2024-04-06	STATION	102-7555	0.07449675718	NEILYOUNGRADIO
2024-04-06	STATION	102-7588	0.07403671572	THEJUDDSRADIO
2024-04-06	STATION	101-3633	0.07380158286	WXRXFM
2024-04-06	STATION	102-1577	0.07377704723	WWDEHD2
2024-04-06	STATION	102-7346	0.07365164286	WEEKENDSHERE
2024-04-06	STATION	101-4178	0.07326656896	KHYTFM
2024-04-06	STATION	101-3803	0.07294283348	THEMORNINGHUSTLE
2024-04-06	STATION	101-4098	0.07289308038	KYISFM
2024-04-06	STATION	101-1671	0.07253185875	W240CX
2024-04-06	STATION	101-2167	0.07248892102	KXFTFM
2024-04-06	STATION	102-7053	0.07240849795	GEORGEMICHAELRADIO
2024-04-06	STATION	101-1664	0.07235670001	KAIMFM
2024-04-06	STATION	101-4968	0.07216586535	THEBIG615
2024-04-06	STATION	102-7558	0.07194436051	CHRISTINAAGUILERARADIO
2024-04-06	STATION	101-4068	0.07149794203	WLWIAM
2024-04-06	STATION	101-3991	0.07068143565	WLAVFM
2024-04-06	STATION	101-3621	0.07035428656	WAXXFM
2024-04-06	STATION	102-7244	0.06992081287	SANTANARADIO
2024-04-06	STATION	101-2120	0.06989423189	KYTCFM
2024-04-06	STATION	101-4101	0.06982948334	KBBYFM
2024-04-06	STATION	102-7566	0.0696488688	DIVEBARKARAOKE
2024-04-06	STATION	101-3498	0.0695439078	LOVERADIO
2024-04-06	STATION	102-7147	0.06940350529	RODDYRICCHRADIO
2024-04-06	STATION	102-7314	0.06868513307	GIRLYOUKNOWITSCHEESE
2024-04-06	STATION	101-3742	0.06851542222	KRCXFM
2024-04-06	STATION	101-4023	0.06824347551	KNEKAF
2024-04-06	STATION	101-4032	0.06815623435	KYKZFM
2024-04-06	STATION	101-2116	0.06813510562	KGLOAM
2024-04-06	STATION	102-7217	0.06804104867	BEASTIEBOYSRADIO
2024-04-06	STATION	101-4145	0.067973573	KVMAFM
2024-04-06	STATION	101-3770	0.0678120402	WENZFM
2024-04-06	STATION	101-4080	0.06776637477	WSEAFM
2024-04-06	STATION	101-3732	0.06736765366	KMIXFM
2024-04-06	STATION	101-3738	0.06731585391	KAIQFM
2024-04-06	STATION	102-7678	0.06716999663	COLDPLAYRADIO
2024-04-06	STATION	101-3979	0.06709911266	WFTWAM
2024-04-06	STATION	101-4286	0.06677400018	WHXRFM
2024-04-06	STATION	101-1242	0.06663018709	WXXJFM
2024-04-06	STATION	102-7675	0.06658247655	RIPCHORD
2024-04-06	STATION	102-7235	0.06647546858	BOSTONRADIO
2024-04-06	STATION	102-7320	0.06633301835	MYFRIENDSROCK
2024-04-06	STATION	101-4302	0.06624850235	WCIKFM
2024-04-06	STATION	101-1679	0.06603244109	WRFDAM
2024-04-06	STATION	101-4180	0.06578775301	KSZRFM
2024-04-06	STATION	101-1695	0.06540742922	KTNOAM
2024-04-06	STATION	102-7163	0.06531950476	LADYARADIO
2024-04-06	STATION	101-4149	0.0650686812	KJOYFM
2024-04-06	STATION	101-4201	0.06499029875	WWQQFM
2024-04-06	STATION	102-7172	0.06487170261	ERICCHURCHRADIO
2024-04-06	STATION	102-7559	0.06473674826	DUSTINLYNCHSBLUEINTHESKY
2024-04-06	STATION	101-3508	0.0645949779	YUMMYHITSRADIO
2024-04-06	STATION	102-7242	0.06453908763	PHILCOLLINSRADIO
2024-04-06	STATION	102-7062	0.06436255601	PRINCEROYCERADIO
2024-04-06	STATION	101-2101	0.0642821284	WKRSAM
2024-04-06	STATION	102-7501	0.06416353168	RIPTIDEMUSICFESTIVAL
2024-04-06	STATION	101-3913	0.0641328601	WISWAM
2024-04-06	STATION	101-2164	0.06411582033	KKEZFM
2024-04-06	STATION	101-3998	0.063986318	WNNKFM
2024-04-06	STATION	102-7350	0.06372663142	21STCENTURYWORKOUT
2024-04-06	STATION	101-4840	0.06361757655	WKYEFM
2024-04-06	STATION	101-3490	0.06358281529	PACIFICCOASTFM
2024-04-06	STATION	101-4157	0.06346012843	WHBXFM
2024-04-06	STATION	101-4776	0.06323452066	WLFJHD3
2024-04-06	STATION	101-2085	0.06311796786	KBTEFM
2024-04-06	STATION	102-7273	0.06294961366	INDIEVIBES
2024-04-06	STATION	102-7526	0.06278398564	WOMENOFCHRISTMAS
2024-04-06	STATION	101-4011	0.06255292402	WNDXFM
2024-04-06	STATION	101-1365	0.06212624289	PENNCOACHES
2024-04-06	STATION	101-4199	0.06201309721	WKXSFM
2024-04-06	STATION	102-7026	0.06199333078	SHAWNMENDESRADIO
2024-04-06	STATION	101-3812	0.06179498479	WENYFM
2024-04-06	STATION	101-2094	0.06160618096	KINKHD2
2024-04-06	STATION	101-4053	0.06152847823	WLZRAM
2024-04-06	STATION	101-2068	0.06140715283	WJMIFM
2024-04-06	STATION	101-3668	0.06132672358	WESPFM
2024-04-06	STATION	101-3853	0.0611604121	WOSHAM
2024-04-06	STATION	102-7355	0.06093548233	KENNEDYSCLASSOF89
2024-04-06	STATION	101-3966	0.06079779788	WFBEFM
2024-04-06	STATION	101-3961	0.06073168203	WFNCAM
2024-04-06	STATION	101-3644	0.06066283972	KOMGFM
2024-04-06	STATION	101-3784	0.06062058007	W286CM
2024-04-06	STATION	101-3989	0.06050402516	WJRWAM
2024-04-06	STATION	101-3648	0.06039155981	WZOCFM
2024-04-06	STATION	101-3972	0.0603663403	WMXTFM
2024-04-06	STATION	101-3643	0.06032135412	KKLHFM
2024-04-06	STATION	101-2296	0.06030976677	KGNWAM
2024-04-06	STATION	101-3895	0.06026750702	WGOWFM
2024-04-06	STATION	101-4189	0.0602511484	KOLIFM
2024-04-06	STATION	102-7001	0.06002826205	DAFTPUNKRADIO
2024-04-06	STATION	102-7050	0.05999486315	THECURERADIO
2024-04-06	STATION	101-2128	0.05986808357	KKUUFM
2024-04-06	STATION	101-1688	0.05970177041	WTOHFM
2024-04-06	STATION	102-7580	0.05967518755	FRANKOCEANRADIO
2024-04-06	STATION	101-1625	0.05930098217	KPDQAM
2024-04-06	STATION	101-3965	0.05917897328	WDZZFM
2024-04-06	STATION	101-3422	0.05894040812	WHYAFM
2024-04-06	STATION	101-2806	0.05887156496	THETREERADIO
2024-04-06	STATION	102-7317	0.05883339447	ICONS
2024-04-06	STATION	102-7510	0.05875841672	AMYLEESBITTERINSPIRADO
2024-04-06	STATION	102-7096	0.05872024621	CREEDENCECLEARWATERREVIVALRADIO
2024-04-06	STATION	101-1138	0.05871274843	WTSSFM2
2024-04-06	STATION	101-2146	0.058573017	KAANAM
2024-04-06	STATION	101-2144	0.05848168029	KAUSFM
2024-04-06	STATION	101-4219	0.05818926609	KLUCHD2
2024-04-06	STATION	101-4154	0.05814018953	WSKOAM
2024-04-06	STATION	102-7059	0.05795751549	JAYZRADIO
2024-04-06	STATION	102-7074	0.0578764027	GREENDAYRADIO
2024-04-06	STATION	102-7324	0.05783277899	PRIDE365
2024-04-06	STATION	101-4124	0.05777893096	WHNNFM
2024-04-06	STATION	101-2292	0.05755126943	KKMSAM
2024-04-06	STATION	101-4408	0.05743812016	WBUSFM
2024-04-06	STATION	101-4173	0.05737132115	WJCWAM
2024-04-06	STATION	101-3782	0.05731951781	WTLCFM
2024-04-06	STATION	102-7004	0.05729497938	DIPLORADIO
2024-04-06	STATION	102-7569	0.05726294309	SADSONGS
2024-04-06	STATION	101-3743	0.05715729145	KFRQFM
2024-04-06	STATION	101-3905	0.05700256278	WOFXFM
2024-04-06	STATION	101-3723	0.05681375268	KXSEFM
2024-04-06	STATION	102-7126	0.0562595902	DABABYRADIO
2024-04-06	STATION	102-7040	0.05613280734	MARSHMELLORADIO
2024-04-06	STATION	102-7005	0.05578585798	TIESTORADIO
2024-04-06	STATION	101-4175	0.05560522586	WQUTFM
2024-04-06	STATION	101-4917	0.05559977281	WXDJFM
2024-04-06	STATION	102-7396	0.0554907118	COUNTERTOTHECULTURE
2024-04-06	STATION	101-2084	0.05539323845	WXMAFM
2024-04-06	STATION	101-4403	0.05532712012	AUDACYLIVE
2024-04-06	STATION	102-7659	0.05521737726	IGGYPOPSLOSERRADIO
2024-04-06	STATION	102-7507	0.05514989559	DIXIESPSYCHORADIO
2024-04-06	STATION	102-7139	0.05497198921	FUTURERADIO
2024-04-06	STATION	102-7111	0.05486906243	KATYPERRYRADIO
2024-04-06	STATION	102-7387	0.05472523747	UNDERTHERADAR
2024-04-06	STATION	102-7024	0.05457732255	SELENAGOMEZRADIO
2024-04-06	STATION	101-1016	0.05450302422	WLYFHD2
2024-04-06	STATION	101-1693	0.05442872585	KWRDFM
2024-04-06	STATION	102-7138	0.05431557412	DJKHALEDRADIO
2024-04-06	STATION	101-4330	0.05427058606	C108
2024-04-06	STATION	101-4112	0.05418401809	WIXOFM
2024-04-06	STATION	101-4284	0.05409608679	WTHTFM
2024-04-06	STATION	101-4327	0.05405314358	ADDIKTIONWADK
2024-04-06	STATION	101-4165	0.05373413645	WXKRFM
2024-04-06	STATION	102-7076	0.05364279668	SUBLIMERADIO
2024-04-06	STATION	101-4315	0.05362984551	HITRADIOTHEWURX
2024-04-06	STATION	101-2208	0.05357054278	KWIQFM
2024-04-06	STATION	102-7570	0.05343966771	POTOFGOLDRADIO
2024-04-06	STATION	102-7220	0.05330879252	ERICCLAPTONRADIO
2024-04-06	STATION	101-2298	0.05316769258	KKOLAM
2024-04-06	STATION	101-4092	0.05301023306	WRKNFM
2024-04-06	STATION	101-1186	0.05296933445	KNCIHD2
2024-04-06	STATION	101-2136	0.05294479528	KDUTFM
2024-04-06	STATION	101-4152	0.05271099132	WAQXFM
2024-04-06	STATION	101-3721	0.05240561416	KNVOFM
2024-04-06	STATION	101-4142	0.05236130715	KQHNFM
2024-04-06	STATION	102-7577	0.0521902138	LILNASXRADIO
2024-04-06	STATION	101-4063	0.05198231126	WBLXFM
2024-04-06	STATION	102-7035	0.05144721644	BLACKEYEDPEASRADIO
2024-04-06	STATION	101-3475	0.05124544769	WCWIFM
2024-04-06	STATION	101-3501	0.05114660816	CHICAGOSVARIETYSTATION
2024-04-06	STATION	101-2523	0.05105049518	WBZHD2
2024-04-06	STATION	102-7071	0.05101573089	JENNIFERLOPEZRADIO
2024-04-06	STATION	102-7175	0.05097006015	RASCALFLATTSRADIO
2024-04-06	STATION	102-7583	0.05071921164	NICKIMINAJRADIO
2024-04-06	STATION	101-4861	0.05056038614	KNZRFM
2024-04-06	STATION	102-7484	0.0504819958	TROYHUGHESSTADIUMANTHEMS
2024-04-06	STATION	101-4279	0.05044314145	WYOTFM
2024-04-06	STATION	102-7574	0.05023523638	LORETTALYNNRADIO
2024-04-06	STATION	101-2546	0.05008390858	WAZZAM
2024-04-06	STATION	101-3663	0.04971308661	KSBUFM
2024-04-06	STATION	101-4265	0.04920593149	WMXOFM
2024-04-06	STATION	102-7097	0.04910095561	NODOUBTRADIO
2024-04-06	STATION	101-4401	0.04891281683	KMBYAM
2024-04-06	STATION	101-2117	0.04883578893	KIAIFM
2024-04-06	STATION	101-2203	0.04882488232	KWATAM
2024-04-06	STATION	102-7087	0.04876694094	MUSERADIO
2024-04-06	STATION	101-3909	0.04876080597	KKFMFM
2024-04-06	STATION	102-7683	0.04858834503	HIPHOPMADETHEBAY
2024-04-06	STATION	102-7705	0.04854540018	PHILLYORBUST
2024-04-06	STATION	101-2577	0.04853244855	KTWVHD2
2024-04-06	STATION	101-4970	0.04843565216	WCBSTV
2024-04-06	STATION	101-3495	0.04842815385	WKHIFM
2024-04-06	STATION	101-2186	0.04783578577	KRBIFM
2024-04-06	STATION	102-7319	0.04755902839	BRUSSOCIALCIRCLE
2024-04-06	STATION	102-7527	0.04754812168	HAPPYHOLIGAY
2024-04-06	STATION	102-7473	0.04735111917	MOVIEMAGIC
2024-04-06	STATION	102-7246	0.04725704867	STYXRADIO
2024-04-06	STATION	102-7419	0.04704777567	FREEDOMROCK
2024-04-06	STATION	101-4291	0.04687258599	WJYYFM
2024-04-06	STATION	101-4386	0.04677647016	WHLMFM
2024-04-06	STATION	101-4780	0.04668853434	WCIEHD2
2024-04-06	STATION	102-7495	0.04643631504	COVERME
2024-04-06	STATION	101-5183	0.0464213182	SMOOTHJAZZNETWORK
2024-04-06	STATION	101-3855	0.0462256775	WVBOFM
2024-04-06	STATION	101-2075	0.04613092459	KFRXFM
2024-04-06	STATION	102-7451	0.04609411409	RECORDANDOLOS70S80S
2024-04-06	STATION	101-3639	0.04588688443	WMAYAM
2024-04-06	STATION	101-3779	0.04582894188	KMJQHD2
2024-04-06	STATION	102-7239	0.04557058597	HEARTRADIO
2024-04-06	STATION	101-4398	0.045553544	TNNCOUNTRYRADIO
2024-04-06	STATION	101-3735	0.04554059211	KQRTFM
2024-04-06	STATION	102-7245	0.04547651431	STEVEMILLERBANDRADIO
2024-04-06	STATION	101-3524	0.04535313037	THESURGEDFW
2024-04-06	STATION	101-3847	0.0452202028	KZRKFM
2024-04-06	STATION	101-3954	0.04514249125	KAMOFM
2024-04-06	STATION	101-501	0.0451124973	WUSNHD2
2024-04-06	STATION	101-3667	0.04504432922	WECBFM
2024-04-06	STATION	102-7049	0.0449911581	BILLYIDOLRADIO
2024-04-06	STATION	101-4004	0.04490799296	WHRPFM
2024-04-06	STATION	101-2356	0.04470144329	UNANIMO
2024-04-06	STATION	101-3614	0.04466395074	WHITAM
2024-04-06	STATION	101-3724	0.04460532601	KRZYFM
2024-04-06	STATION	101-3540	0.04421676616	WMVAAM
2024-04-06	STATION	101-4825	0.04410837822	ALTERNA90SBETA
2024-04-06	STATION	102-7582	0.04408724597	FESTIVALFAVORITES
2024-04-06	STATION	101-3952	0.0438663797	KUJZFM
2024-04-06	STATION	101-4982	0.04378934911	WJZTV
2024-04-06	STATION	102-7551	0.04373345077	BLAMEITONMYADDRADIO
2024-04-06	STATION	101-3917	0.04360802028	WTCBFM
2024-04-06	STATION	101-2545	0.04356984576	WXKBFM
2024-04-06	STATION	101-3722	0.04351258396	KSSCFM
2024-04-06	STATION	102-7032	0.04348872487	SAWEETIERADIO
2024-04-06	STATION	102-7092	0.04346145734	FALLOUTBOYRADIO
2024-04-06	STATION	102-7030	0.04326990276	JUSTINTIMBERLAKERADIO
2024-04-06	STATION	101-3709	0.04319423522	WHPCFM
2024-04-06	STATION	102-7552	0.04314242679	BLACKVOICESANDINSPIRATON
2024-04-06	STATION	102-7456	0.0431008437	ROCKEANDO
2024-04-06	STATION	101-1680	0.0430449451	KHNRAM
2024-04-06	STATION	102-7243	0.04296109715	RODSTEWARTRADIO
2024-04-06	STATION	102-7538	0.04290656188	AUDACYSBOPOFTHEYEAR
2024-04-06	STATION	102-7218	0.04278794758	BLACKSABBATHRADIO
2024-04-06	STATION	102-7457	0.04269523749	ROMANTICASDECAJON
2024-04-06	STATION	102-7633	0.04255003701	DAVEYHAVOKSNIGHTBLOOM
2024-04-06	STATION	102-7233	0.04253776654	BOBDYLANRADIO
2024-04-06	STATION	102-7708	0.04235916291	ZACHBRYANRADIO
2024-04-06	STATION	101-3980	0.04229372031	WKSMFM
2024-04-06	STATION	101-3829	0.04228758506	KBCYFM
2024-04-06	STATION	102-7230	0.04187924978	THEDOORSRADIO
2024-04-06	STATION	101-4155	0.0418594806	WBZEFM
2024-04-06	STATION	102-7615	0.0417879025	LIAMPAYNERADIO
2024-04-06	STATION	102-7094	0.04175654446	ARCTICMONKEYSRADIO
2024-04-06	STATION	102-7519	0.04158134836	VIVANAVIDAD
2024-04-06	STATION	102-7041	0.04147704863	NFRADIO
2024-04-06	STATION	101-4803	0.04147364014	WFBGFM
2024-04-06	STATION	101-3854	0.04135706976	WPKRFM
2024-04-06	STATION	101-4095	0.04129776199	KATTFM
2024-04-06	STATION	102-7155	0.04123913589	KACEYMUSGRAVESRADIO
2024-04-06	STATION	101-3669	0.04110143264	WJRLFM
2024-04-06	STATION	102-7655	0.04106734766	THESCROOGEMIX
2024-04-06	STATION	102-7591	0.04083420615	GIRLGROUPNATION
2024-04-06	STATION	102-7400	0.04078376028	JAMBAND
2024-04-06	STATION	101-2194	0.04066446254	KBTTFM
2024-04-06	STATION	101-1659	0.04059970086	KGUFM
2024-04-06	STATION	102-7121	0.04052948555	50CENTRADIO
2024-04-06	STATION	101-3939	0.04037951096	KJJYFM
2024-04-06	STATION	101-3797	0.04019681444	WYCBAM
2024-04-06	STATION	101-4560	0.0395478309	PROMOGOSRADIO
2024-04-06	STATION	102-7068	0.03949602116	DESTINYSCHILDRADIO
2024-04-06	STATION	101-3425	0.03947284311	TOTALLYCOUNTRYRADIO
2024-04-06	STATION	102-7171	0.03944080287	THOMASRHETTRADIO
2024-04-06	STATION	102-7091	0.03942171506	DEATHCABFORCUTIERADIO
2024-04-06	STATION	102-7664	0.03931332352	HIPHOPMADECHICAGO
2024-04-06	STATION	101-3891	0.03930241619	WSSXFM
2024-04-06	STATION	101-4006	0.03929832594	WVNNAF
2024-04-06	STATION	101-1670	0.03928128324	KSACFM
2024-04-06	STATION	101-3833	0.03924787953	KDRFFM
2024-04-06	STATION	101-3869	0.03918448064	KTCXFM
2024-04-06	STATION	101-3981	0.03915516717	WNCVFM
2024-04-06	STATION	101-1288	0.03915175862	KSFIHD2
2024-04-06	STATION	101-2515	0.03907336209	WWDBAM
2024-04-06	STATION	101-3908	0.03902359731	KCSFAM
2024-04-06	STATION	101-4534	0.03887430287	WATSAM
2024-04-06	STATION	101-3546	0.03881567579	SOULGOODRADIO
2024-04-06	STATION	101-3787	0.03876931947	WRNBHD2
2024-04-06	STATION	102-7122	0.03866365429	KANYEWESTRADIO
2024-04-06	STATION	101-3514	0.03865002007	KNUTFM
2024-04-06	STATION	101-1280	0.03862275162	WPUPFM
2024-04-06	STATION	101-2329	0.03839574157	WTLNAM
2024-04-06	STATION	101-3924	0.03821645111	KPLAFM
2024-04-06	STATION	101-3654	0.03819395457	WYTZFM
2024-04-06	STATION	102-7088	0.03817759345	RADIOHEADRADIO
2024-04-06	STATION	102-7221	0.0380412507	JOHNMELLENCAMPRADIO
2024-04-06	STATION	102-7491	0.03790763468	AUDACYSAOTS
2024-04-06	STATION	102-7535	0.03783878148	FESTIVALOFLIGHTS
2024-04-06	STATION	101-5234	0.03768539552	SMOOTHJAZZFLORIDA
2024-04-06	STATION	101-3727	0.0376799418	KJMNFM
2024-04-06	STATION	101-4106	0.03753269112	WJTQFM
2024-04-06	STATION	102-7127	0.03734317382	MIGOSRADIO
2024-04-06	STATION	101-4806	0.03732817603	WRSCHD2
2024-04-06	STATION	102-7158	0.03729886218	BRADPAISLEYRADIO
2024-04-06	STATION	102-7064	0.03709230161	SNOOPDOGGRADIO
2024-04-06	STATION	102-7452	0.03708752958	RECUERDOS
2024-04-06	STATION	101-3919	0.03694777721	KBXRFM
2024-04-06	STATION	102-7606	0.03689255794	DISNEYENESPANOL
2024-04-06	STATION	101-3649	0.0368284763	WSJMFM
2024-04-06	STATION	102-7085	0.03670167636	THEKILLERSRADIO
2024-04-06	STATION	102-7247	0.03666759034	SUPERTRAMPRADIO
2024-04-06	STATION	101-3963	0.03666690862	WQSMFM
2024-04-06	STATION	101-4399	0.03650056871	BROADCASTHIPHOPNETWORK
2024-04-06	STATION	101-4360	0.03643716861	TOUCHDOWN
2024-04-06	STATION	101-4365	0.03641603524	KICKOFFWITHBOOMERANDVALENTI
2024-04-06	STATION	101-3765	0.03641399007	WDBZAM
2024-04-06	STATION	102-7107	0.0362912801	LADYGAGARADIO
2024-04-06	STATION	101-5119	0.03616857003	WJMHHD2
2024-04-06	STATION	102-7077	0.03591905923	TWENTYONEPILOTSRADIO
2024-04-06	STATION	101-2190	0.03584202439	KTCMFM
2024-04-06	STATION	101-3386	0.03580998334	NOTREDAMEHK
2024-04-06	STATION	102-7039	0.0357813509	LEWISCAPALDIRADIO
2024-04-06	STATION	101-3928	0.03574726466	WSMSFM
2024-04-06	STATION	101-4268	0.03554751913	WAYNEALLYNROOT
2024-04-06	STATION	102-7157	0.03536890685	THECHICKSRADIO
2024-04-06	STATION	101-3982	0.03515484451	WYZBFM
2024-04-06	STATION	102-7564	0.03515348106	AUDACYARTISTSHOWDOWN
2024-04-06	STATION	101-4137	0.03510166974	WEASFM
2024-04-06	STATION	101-4047	0.03504644977	WLZNFM
2024-04-06	STATION	101-2286	0.03493873667	KRKSAM
2024-04-06	STATION	101-4845	0.03477716688	PHILLIES247
2024-04-06	STATION	101-4828	0.03475126115	WERFLP
2024-04-06	STATION	101-4312	0.03461968728	MYCARSHOWRADIO
2024-04-06	STATION	101-4856	0.03457469308	WPCOFM
2024-04-06	STATION	101-1678	0.03454060655	WDWDAM
2024-04-06	STATION	101-5057	0.03427473137	EAGLEONLINERADIO
2024-04-06	STATION	101-3367	0.03424064478	RMF
2024-04-06	STATION	102-7318	0.03392704771	KBOPS
2024-04-06	STATION	102-7439	0.03390591397	LOSIDOLOS
2024-04-06	STATION	101-4026	0.03388137156	KXKCFM
2024-04-06	STATION	101-4116	0.03384455793	WPROFM
2024-04-06	STATION	102-7191	0.03378320187	SAMHUNTRADIO
2024-04-06	STATION	101-4214	0.0336591262	WRQXAM
2024-04-06	STATION	101-3946	0.03363935589	WXKCFM
2024-04-06	STATION	101-3652	0.03363390201	WCXTFM
2024-04-06	STATION	102-1016	0.03352277918	WLYFHD2
2024-04-06	STATION	101-4171	0.03339802155	KTOPFM
2024-04-06	STATION	102-7479	0.03339393113	BOLLYWOODNOW
2024-04-06	STATION	102-7599	0.03305238098	RYANGRIFFINSSUMMERONITRADIO
2024-04-06	STATION	102-7348	0.03300465934	WORTHYWORKOUTS
2024-04-06	STATION	101-2081	0.03276332394	WGHLFM
2024-04-06	STATION	101-1412	0.03270401263	KMXSFM
2024-04-06	STATION	101-2149	0.03249130982	KMRNAM
2024-04-06	STATION	101-3875	0.03227997018	WBWNFM
2024-04-06	STATION	101-1667	0.03213680444	KKSPFM
2024-04-06	STATION	101-3642	0.03207749288	KQRAFM
2024-04-06	STATION	101-4129	0.03203795182	KBERFM
2024-04-06	STATION	102-7660	0.03196500536	THELADIESTURNUP
2024-04-06	STATION	102-7333	0.0318893319	POPPOWERBALLADS
2024-04-06	STATION	101-2674	0.03177275377	WWJBAMFM
2024-04-06	STATION	101-4110	0.03177275377	WFYRFM
2024-04-06	STATION	101-3910	0.03160845345	KKMGFM
2024-04-06	STATION	102-7188	0.03158118367	COLESWINDELLRADIO
2024-04-06	STATION	102-7238	0.03156686704	FOREIGNERRADIO
2024-04-06	STATION	101-4859	0.03152868933	WMWXFM
2024-04-06	STATION	101-4176	0.03142165535	WXSMAM
2024-04-06	STATION	101-4158	0.0311905435	WWLDFM
2024-04-06	STATION	102-7101	0.03098261069	THIRDEYEBLINDRADIO
2024-04-06	STATION	101-3725	0.03075286163	KSESFM
2024-04-06	STATION	102-1131	0.03069286775	KRXQHD2
2024-04-06	STATION	101-3448	0.03068264152	KTSBAM
2024-04-06	STATION	101-4550	0.03057492516	WTTCFM
2024-04-06	STATION	101-3988	0.03048357072	WHTSFM
2024-04-06	STATION	101-2132	0.03032131419	WGERFM
2024-04-06	STATION	101-1241	0.03029131716	WAPEFM
2024-04-06	STATION	102-7098	0.03027563689	PANICATTHEDISCORADIO
2024-04-06	STATION	101-4117	0.03013724142	WPRVAM
2024-04-06	STATION	102-7325	0.03013315091	PLANETQ
2024-04-06	STATION	101-4139	0.03012906041	WJCLFM
2024-04-06	STATION	101-4303	0.03011474363	KHTCAM
2024-04-06	STATION	101-2184	0.0295884305	KEEZFM
2024-04-06	STATION	101-4295	0.02937504134	WYDBFM
2024-04-06	STATION	101-3741	0.02921687409	KLOKFM
2024-04-06	STATION	102-7100	0.02915415255	TAMEIMPALARADIO
2024-04-06	STATION	102-7228	0.02906552423	THECARSRADIO
2024-04-06	STATION	102-7141	0.02893121815	JACKHARLOWRADIO
2024-04-06	STATION	101-4967	0.02875941525	TAILGATERADIO
2024-04-06	STATION	102-7207	0.02871578274	JIMIHENDRIXRADIO
2024-04-06	STATION	101-4148	0.02868033131	KHOPFM
2024-04-06	STATION	101-1689	0.02819696388	KHCMFM
2024-04-06	STATION	101-3920	0.02816901169	KFRUAF
2024-04-06	STATION	101-2055	0.02803879534	WARQFM
2024-04-06	STATION	101-4937	0.02779131576	KVOEAM
2024-04-06	STATION	102-7612	0.02778790695	DISNEYCHANNELHITS
2024-04-06	STATION	102-7248	0.02752474638	YESRADIO
2024-04-06	STATION	101-4298	0.02751929227	ACETJ
2024-04-06	STATION	101-4122	0.02748315879	KNEVFM
2024-04-06	STATION	102-7054	0.02739998356	REMRADIO
2024-04-06	STATION	102-7693	0.02739657474	GREATESTDRUMMERS
2024-04-06	STATION	101-4370	0.02718522764	TOUCHDOWN
2024-04-06	STATION	101-4849	0.02717159233	WRQIFM
2024-04-06	STATION	101-3396	0.02715932055	947THELINK
2024-04-06	STATION	102-7614	0.02715795702	LOUISTOMLINSONRADIO
2024-04-06	STATION	102-7142	0.02712455051	JEEZYRADIO
2024-04-06	STATION	102-7298	0.02709114399	SPIRITOFCOUNTRY
2024-04-06	STATION	102-7598	0.02703660271	WILLOWRADIO
2024-04-06	STATION	101-2308	0.02702024033	KPRZAM
2024-04-06	STATION	101-3922	0.02692206597	KLIKAM
2024-04-06	STATION	101-4072	0.02691047594	WXFXFM
2024-04-06	STATION	101-4127	0.02682457331	WKQZFM
2024-04-06	STATION	101-4910	0.02680548383	WKPQFM
2024-04-06	STATION	102-7269	0.02661663421	BUILDINGALILITH
